contest_id,year,party,endorsee,endorser_name,endorser_description,endorser_party_note,state,district,date_raw,note,switch_direction,switch_candidate,evidence_url,parsed_ok,raw_text
2008R,2008,R,Guiliani,Jim Gerlach,U.S. Representative,,PA,6,31-Jul-07,,,,,TRUE,"U.S. Rep. Jim Gerlach (PA-6) (July 31, 2007)"
2008R,2008,R,Guiliani,Charlie Dent,U.S. Representative,,PA,15,"Feb. 22, 2007",,,,http://p2008.org/cands08/endorse/endcd022207.html,TRUE,"U.S. Rep. Charlie Dent (PA-15) (Feb. 22, 2007) +"
2008R,2008,R,Guiliani,Pete Sessions,U.S. Representative,,TX,32,"Newsday, Jan. 30, 2007","announced Feb. 12, 2007",,,,TRUE,"U.S. Rep. Pete Sessions (TX-32) (Newsday, Jan. 30, 2007; announced Feb. 12, 2007)"
2008R,2008,R,Guiliani,Dave Reichert,U.S. Representative,,WA,8,15-Jun-07,,,,,TRUE,"U.S. Rep. Dave Reichert (WA-8) (June 15, 2007)"
2008R,2008,R,Guiliani,Luis G. Fortuño,U.S. Representative,,PR,,2-Aug-07,,,,,TRUE,"U.S. Rep. Luis G. Fortu√±o (PR) (August 2, 2007)"
2008R,2008,R,F.Thompson,Thad Cochran,U.S. Senator,,MS,,"Sept. 13, 2007",,,,,TRUE,"U.S. Sen. Thad Cochran (MS) (Sept. 13, 2007)"
2008R,2008,R,F.Thompson,Jim Inhofe,U.S. Senator,,OK,,"Oct. 10, 2007",,,,http://p2008.org/fthompson/fthompson101007pr.html,TRUE,"U.S. Sen. Jim Inhofe (OK) (Oct. 10, 2007) +"
2008R,2008,R,F.Thompson,Lamar Alexander,U.S. Senator,,TN,,,,,,,TRUE,U.S. Sen. Lamar Alexander (TN)
2008R,2008,R,F.Thompson,Bob Corker,U.S. Senator,,TN,,,,,,,TRUE,U.S. Sen. Bob Corker (TN)
2008R,2008,R,F.Thompson,Jeff Miller,U.S. Representative,,FL,1,15-May-07,,,,,TRUE,"U.S. Rep. Jeff Miller (FL-1) (May 15, 2007)"
2008R,2008,R,F.Thompson,Adam Putnam,U.S. Representative,,FL,12,5-Jun-07,,,,,TRUE,"U.S. Rep. Adam Putnam (FL-12) (June 5, 2007)"
2008R,2008,R,F.Thompson,Dan Manzullo,U.S. Representative,,IL,16,15-May-07,,,,,TRUE,"U.S. Rep. Dan Manzullo (IL-16) (May 15, 2007)"
2008R,2008,R,F.Thompson,Steve Buyer,U.S. Representative,,IN,4,31-May-07,,,,,TRUE,"U.S. Rep. Steve Buyer (IN-4) (May 31, 2007)"
2008R,2008,R,F.Thompson,Steve King,U.S. Representative,,IA,5,"Dec. 17, 2007",,,,http://p2008.org/fthompson/fthomp121707pria.html,TRUE,"U.S. Rep. Steve King (IA-5) (Dec. 17, 2007) +"
2008R,2008,R,F.Thompson,Thaddeus McCotter,U.S. Representative,,MI,11,"see June 21, 2007 The Hill",,,,,TRUE,"U.S. Rep. Thaddeus McCotter (MI-11) (see June 21, 2007 The Hill)"
2008R,2008,R,F.Thompson,Roger Wicker,U.S. Representative,,MS,1,"Sept. 6, 2007",,,,,TRUE,"U.S. Rep. Roger Wicker (MS-1) (Sept. 6, 2007)"
2008R,2008,R,F.Thompson,Lee Terry,U.S. Representative,,NE,2,,,,,,TRUE,U.S. Rep. Lee Terry (NE-2)
2008R,2008,R,F.Thompson,John Sullivan,U.S. Representative,,OK,1,"Oct. 10, 2007",,,,,TRUE,"U.S. Rep. John Sullivan (OK-1) (Oct. 10, 2007)"
2008R,2008,R,F.Thompson,Gresham Barrett,U.S. Representative,,SC,3,"May 15, 2007/Sept. 25, 2007",,,,,TRUE,"U.S. Rep. Gresham Barrett (SC-3) (May 15, 2007/Sept. 25, 2007)"
2008R,2008,R,F.Thompson,David Davis,U.S. Representative,,TN,1,,,,,,TRUE,U.S. Rep. David Davis (TN-1)
2008R,2008,R,F.Thompson,"John J. Duncan, Jr. (TN-2)*",U.S. Representative,,19-Mar-07,,,,,,,TRUE,"U.S. Rep. John J. Duncan, Jr. (TN-2)* (March 19, 2007)"
2008R,2008,R,F.Thompson,Marsha Blackburn (TN-7)*,U.S. Representative,,25-May-07,,,,,,,TRUE,"U.S. Rep. Marsha Blackburn (TN-7)* (May 25, 2007)"
2008R,2008,R,F.Thompson,Zach Wamp,U.S. Representative,,TN,3,"Mar. 19, 2007",,,,http://p2008.org/fthompson/draftfred031907pr.html,TRUE,"U.S. Rep. Zach Wamp (TN-3) (Mar. 19, 2007) +"
2008R,2008,R,F.Thompson,Louie Gohmert,U.S. Representative,,TX,1,,"See. Jonathan Allen. ""Some House Backers of Thompson Are Starting to Lose the Faith."" CQ, Nov. 19, 2007.",,,,TRUE,U.S. Rep. Louie Gohmert (TX-1)
2008R,2008,R,Hunter,Terry Everett,U.S. Representative,,AL,2,"Jan. 25, 2007",,,,http://p2008.org/cands08/endorse/endte012507.html,TRUE,"U.S. Rep. Terry Everett (AL-2) (Jan. 25, 2007) +"
2008R,2008,R,Hunter,Trent Franks,U.S. Representative,,AZ,2,"Oct. 30, 2006",,,,http://p2008.org/hunter/hunter103006spt.html,TRUE,"U.S. Rep. Trent Franks (AZ-2) (Oct. 30, 2006) +"
2008R,2008,R,Hunter,C.W. Bill Young,U.S. Representative,,FL,10,Feb. 2007,,,,,TRUE,U.S. Rep. C.W. Bill Young (FL-10) (Feb. 2007)
2008R,2008,R,Hunter,Jim Saxton,U.S. Representative,,NJ,3,,,,,,TRUE,U.S. Rep. Jim Saxton (NJ-3)
2008R,2008,R,Hunter,Ralph Hall,U.S. Representative,,TX,4,,from the start,,,,TRUE,U.S. Rep. Ralph Hall (TX-4) (from the start)
2008R,2008,R,Hunter,John Culberson,U.S. Representative,,TX,7,,,,,,TRUE,U.S. Rep. John Culberson (TX-7)
2008R,2008,R,Brownback,Todd Tiahrt,U.S. Representative,,KS,4,,from the beginning of the campaign,,,,TRUE,U.S. Rep. Todd Tiahrt (KS-4) (from the beginning of the campaign)
2008R,2008,R,Brownback,Pat Roberts,U.S. Senator,,KS,,,,,,,FALSE,??U.S. Sen. Pat Roberts (KS)
2008D,2008,D,Clinton,Mike Beebe,Governor,,AR,,"Aug. 20, 2007",,,,,TRUE,"Gov. Mike Beebe (AR) (Aug. 20, 2007)"
2008D,2008,D,Clinton,Ruth Ann Minner,Governor,,DE,,"Jan. 9, 2008",previously backed Biden,,,,TRUE,"Gov. Ruth Ann Minner (DE) (Jan. 9, 2008; previously backed Biden)"
2008D,2008,D,Clinton,John Baldacci,Governor,,ME,,"Dec. 15, 2007",,,,,TRUE,"Gov. John Baldacci (ME) (Dec. 15, 2007)"
2008D,2008,D,Clinton,Martin O'Malley,Governor,,MD,,9-Apr-07,,,,,TRUE,"Gov. Martin O'Malley (MD) (April 9, 2007)"
2008D,2008,D,Clinton,Jennifer Granholm,Governor,,MI,,"Oct. 19, 2007",,,,,TRUE,"Gov. Jennifer Granholm (MI) (Oct. 19, 2007)"
2008D,2008,D,Clinton,Jon Corzine,Governor,,NJ,,2-Apr-07,,,,,TRUE,"Gov. Jon Corzine (NJ) (April 2, 2007)"
2008D,2008,D,Clinton,Eliot Spitzer,Governor,,NY,,14-May-07,,,,,TRUE,"Gov. Eliot Spitzer (NY) (May 14, 2007)"
2008D,2008,D,Clinton,Ted Kulongoski,Governor,,OR,,"Dec. 13, 2007",,,,,TRUE,"Gov. Ted Kulongoski (OR) (Dec. 13, 2007)"
2008D,2008,D,Clinton,Ted Strickland,Governor,,OH,,"Nov. 9, 2007",,,,,TRUE,"Gov. Ted Strickland (OH) (Nov. 9, 2007)"
2008D,2008,D,Clinton,Ed Rendell,Governor,,PA,,"Jan. 24, 2008",,,,,TRUE,"Gov. Ed Rendell (PA) (Jan. 24, 2008)"
2008D,2008,D,Clinton,Togiola T.A. Tulafono,Governor,,AS,,"Jan. 11, 2008",,,,,TRUE,"Gov. Togiola T.A. Tulafono (AS) (Jan. 11, 2008)"
2008D,2008,D,Clinton,Mark Pryor,U.S. Senator,,AR,,22-Jun-07,,,,,TRUE,"U.S. Sen. Mark Pryor (AR) (June 22, 2007)"
2008D,2008,D,Clinton,Dianne Feinstein,U.S. Senator,,CA,,25-Jul-07,,,,,TRUE,"U.S. Sen. Dianne Feinstein (CA) (July 25, 2007)"
2008D,2008,D,Clinton,Daniel Inouye,U.S. Senator,,HI,,25-May-07,,,,,TRUE,"U.S. Sen. Daniel Inouye (HI) (May 25, 2007)"
2008D,2008,D,Clinton,Evan Bayh,U.S. Senator,,IN,,"Sept. 24, 2007",,,,,TRUE,"U.S. Sen. Evan Bayh (IN) (Sept. 24, 2007)"
2008D,2008,D,Clinton,Debbie Stabenow,U.S. Senator,,MI,,"Sept. 14, 2007",,,,,TRUE,"U.S. Sen. Debbie Stabenow (MI) (Sept. 14, 2007)"
2008D,2008,D,Clinton,Barbara Mikulski,U.S. Senator,,MD,,24-Apr-07,,,,,TRUE,"U.S. Sen. Barbara Mikulski (MD) (April 24, 2007)"
2008D,2008,D,Clinton,Bob Menendez,U.S. Senator,,NJ,,12-Jun-07,,,,,TRUE,"U.S. Sen. Bob Menendez (NJ) (June 12, 2007)"
2008D,2008,D,Clinton,Chuck Schumer,U.S. Senator,,NY,,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Sen. Chuck Schumer (NY) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Sheldon Whitehouse,U.S. Senator,,RI,,6-Jun-07,,,,,TRUE,"U.S. Sen. Sheldon Whitehouse (RI) (June 6, 2007)"
2008D,2008,D,Clinton,Patty Murray,U.S. Senator,,WA,,"Jan. 30, 2008",,,,,TRUE,"U.S. Sen. Patty Murray (WA) (Jan. 30, 2008)"
2008D,2008,D,Clinton,Maria Cantwell,U.S. Senator,,WA,,"Dec. 31, 2007",,,,,TRUE,"U.S. Sen. Maria Cantwell (WA) (Dec. 31, 2007)"
2008D,2008,D,Clinton,Marion Berry,U.S. Representative,,AR,1,22-Jun-07,,,,,TRUE,"U.S. Rep. Marion Berry (AR-1) (June 22, 2007)"
2008D,2008,D,Clinton,Vic Snyder,U.S. Representative,,AR,2,22-Jun-07,,,,,TRUE,"U.S. Rep. Vic Snyder (AR-2) (June 22, 2007)"
2008D,2008,D,Clinton,Mike Ross,U.S. Representative,,AR,4,22-Jun-07,,,,,TRUE,"U.S. Rep. Mike Ross (AR-4) (June 22, 2007)"
2008D,2008,D,Clinton,Ed Pastor,U.S. Representative,,AZ,4,"Jan. 20, 2008",,,,,FALSE,"U.S. Rep. Ed Pastor (AZ-4) (Jan. 20, 2008); previously backed Richardson)"
2008D,2008,D,Clinton,Mike Thompson,U.S. Representative,,CA,1,"Jan. 14, 2008",,,,,TRUE,"U.S. Rep. Mike Thompson (CA-1) (Jan. 14, 2008)"
2008D,2008,D,Clinton,Doris Matsui,U.S. Representative,,CA,5,16-May-07,,,,http://p2008.org/photos07/photo051607b.html,TRUE,"U.S. Rep. Doris Matsui (CA-5) (May 16, 2007) +"
2008D,2008,D,Clinton,Lynn Woolsey,U.S. Representative,,CA,6,"Dec. 27, 2007",,,,http://p2008.org/clinton/woolsey011108blog.html,TRUE,"U.S. Rep. Lynn Woolsey (CA-6) (Dec. 27, 2007) +"
2008D,2008,D,Clinton,Ellen Tauscher,U.S. Representative,,CA,10,18-Jul-07,,,,,TRUE,"U.S. Rep. Ellen Tauscher (CA-10) (July 18, 2007)"
2008D,2008,D,Clinton,Tom Lantos,U.S. Representative,,CA,12,early 2007,,,,,TRUE,U.S. Rep. Tom Lantos (CA-12) (early 2007)
2008D,2008,D,Clinton,Dennis Cardoza,U.S. Representative,,CA,18,"Dec. 8, 2007",,,,,TRUE,"U.S. Rep. Dennis Cardoza (CA-18) (Dec. 8, 2007)"
2008D,2008,D,Clinton,Brad Sherman,U.S. Representative,,CA,27,"Nov. 27, 2007",,,,,TRUE,"U.S. Rep. Brad Sherman (CA-27) (Nov. 27, 2007)"
2008D,2008,D,Clinton,Hilda Solis,U.S. Representative,,CA,32,"Oct. 17, 2007",,,,,TRUE,"U.S. Rep. Hilda Solis (CA-32) (Oct. 17, 2007)"
2008D,2008,D,Clinton,Diane Watson,U.S. Representative,,"CA-33 (Sept. 27, 2007",,,,,,,TRUE,"U.S. Rep. Diane Watson (CA-33 (Sept. 27, 2007)"
2008D,2008,D,Clinton,Lucille Roybal-Allard,U.S. Representative,,CA,34,27-Jun-07,,,,,TRUE,"U.S. Rep. Lucille Roybal-Allard (CA-34) (June 27, 2007)"
2008D,2008,D,Clinton,Maxine Waters,U.S. Representative,,CA,35,"Jan. 29, 2008",,,,,TRUE,"U.S. Rep. Maxine Waters (CA-35) (Jan. 29, 2008)"
2008D,2008,D,Clinton,Jane Harman,U.S. Representative,,CA,36,18-Jul-07,,,,,TRUE,"U.S. Rep. Jane Harman (CA-36) (July 18, 2007)"
2008D,2008,D,Clinton,Laura Richardson,U.S. Representative,,CA,37,"Sept. 13, 2007",,,,,TRUE,"U.S. Rep. Laura Richardson (CA-37) (Sept. 13, 2007)"
2008D,2008,D,Clinton,Grace Napolitano,U.S. Representative,,CA,38,early 2007,,,,,TRUE,U.S. Rep. Grace Napolitano (CA-38) (early 2007)
2008D,2008,D,Clinton,Joe Baca,U.S. Representative,,CA,43,"Jan. 22, 2008",,,,,TRUE,"U.S. Rep. Joe Baca (CA-43) (Jan. 22, 2008)"
2008D,2008,D,Clinton,Loretta Sanchez,U.S. Representative,,CA,47,"Jan. 18, 2008",,,,,TRUE,"U.S. Rep. Loretta Sanchez (CA-47) (Jan. 18, 2008)"
2008D,2008,D,Clinton,Diana DeGette,U.S. Representative,,CO,1,"Nov. 26, 2007",,,,,TRUE,"U.S. Rep. Diana DeGette (CO-1) (Nov. 26, 2007)"
2008D,2008,D,Clinton,Corrine Brown,U.S. Representative,,FL,3,25-Jun-07,,,,,TRUE,"U.S. Rep. Corrine Brown (FL-3) (June 25, 2007)"
2008D,2008,D,Clinton,Kendrick Meek,U.S. Representative,,FL,17,13-Jun-07,,,,,TRUE,"U.S. Rep. Kendrick Meek (FL-17) (June 13, 2007)"
2008D,2008,D,Clinton,Debbie Wasserman Schultz,U.S. Representative,,FL,20,"Feb. 20, 2007",,,,,TRUE,"U.S. Rep. Debbie Wasserman Schultz (FL-20) (Feb. 20, 2007)"
2008D,2008,D,Clinton,Alcee Hastings,U.S. Representative,,FL,23,"Feb. 20, 2007",,,,,TRUE,"U.S. Rep. Alcee Hastings (FL-23) (Feb. 20, 2007)"
2008D,2008,D,Clinton,John Lewis,U.S. Representative,,GA,5,"Oct. 12, 2007",,,,,TRUE,"U.S. Rep. John Lewis (GA-5) (Oct. 12, 2007)"
2008D,2008,D,Clinton,David Scott,U.S. Representative,,GA,13,13-Oct-07,,,,,TRUE,"U.S. Rep. David Scott (GA-13) (Oct, 13, 2007)"
2008D,2008,D,Clinton,Leonard Boswell,U.S. Representative,,IA,3,"Dec. 14, 2007",,,,,TRUE,"U.S. Rep. Leonard Boswell (IA-3) (Dec. 14, 2007)"
2008D,2008,D,Clinton,C.A. Dutch Ruppersberger,U.S. Representative,,MD,2,13-Jun-07,,,,,TRUE,"U.S. Rep. C.A. Dutch Ruppersberger (MD-2) (June 13, 2007)"
2008D,2008,D,Clinton,Richard Neal,U.S. Representative,,MA,2,8-May-07,,,,http://p2008.org/cands08/endorse/clinton050807prneal.html,TRUE,"U.S. Rep. Richard Neal (MA-2) (May 8, 2007) +"
2008D,2008,D,Clinton,Jim McGovern,U.S. Representative,,MA,3,"Mar. 29, 2007",,,,,TRUE,"U.S. Rep. Jim McGovern (MA-3) (Mar. 29, 2007)"
2008D,2008,D,Clinton,Barney Frank,U.S. Representative,,MA,4,"Nov. 13, 2007",,,,,TRUE,"U.S. Rep. Barney Frank (MA-4) (Nov. 13, 2007)"
2008D,2008,D,Clinton,Stephen Lynch,U.S. Representative,,MA,9,"Oct. 26, 2007",,,,,TRUE,"U.S. Rep. Stephen Lynch (MA-9) (Oct. 26, 2007)"
2008D,2008,D,Clinton,Emanuel Cleaver II,U.S. Representative,,MO,5,"Aug. 21, 2007",,,,,TRUE,"U.S. Rep. Emanuel Cleaver II (MO-5) (Aug. 21, 2007)"
2008D,2008,D,Clinton,Shelley Berkley,U.S. Representative,,NV,1,"Jan. 9, 2008",,,,,TRUE,"U.S. Rep. Shelley Berkley (NV-1) (Jan. 9, 2008)"
2008D,2008,D,Clinton,Rob Andrews,U.S. Representative,,NJ,1,2-Apr-07,,,,,TRUE,"U.S. Rep. Rob Andrews (NJ-1) (April 2, 2007)"
2008D,2008,D,Clinton,"Frank Pallone, Jr.",U.S. Representative,,NJ,6,2-Apr-07,,,,,TRUE,"U.S. Rep. Frank Pallone, Jr. (NJ-6) (April 2, 2007)"
2008D,2008,D,Clinton,Bill Pascrell,U.S. Representative,,NJ,8,"Aug. 16, 2007",,,,,TRUE,"U.S. Rep. Bill Pascrell (NJ-8) (Aug. 16, 2007)"
2008D,2008,D,Clinton,Donald Payne,U.S. Representative,,NJ,10,"Jan. 1, 2008",,,,,TRUE,"U.S. Rep. Donald Payne (NJ-10) (Jan. 1, 2008)"
2008D,2008,D,Clinton,Albio Sires,U.S. Representative,,NJ,13,22-Jun-07,,,,,TRUE,"U.S. Rep. Albio Sires (NJ-13) (June 22, 2007)"
2008D,2008,D,Clinton,Tim Bishop,U.S. Representative,,NY,1,,,,,,TRUE,U.S. Rep. Tim Bishop (NY-1)
2008D,2008,D,Clinton,Steve Israel,U.S. Representative,,NY,2,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Steve Israel (NY-2) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Carolyn McCarthy,U.S. Representative,,NY,4,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Carolyn McCarthy (NY-4) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Gary Ackerman,U.S. Representative,,NY,5,,,,,,TRUE,U.S. Rep. Gary Ackerman (NY-5)
2008D,2008,D,Clinton,Gregory Meeks,U.S. Representative,,NY,6,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Gregory Meeks (NY-6) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Joseph Crowley,U.S. Representative,,NY,7,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Joseph Crowley (NY-7) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Jerrold Nadler,U.S. Representative,,NY,8,28-Apr-06,,,,,TRUE,"U.S. Rep. Jerrold Nadler (NY-8) (April 28, 2006)"
2008D,2008,D,Clinton,Anthony Weiner,U.S. Representative,,NY,9,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Anthony Weiner (NY-9) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Edolphus Towns,U.S. Representative,,NY,10,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Edolphus Towns (NY-10) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Yvette Clarke,U.S. Representative,,NY,11,10-Jul-07,,,,,TRUE,"U.S. Rep. Yvette Clarke (NY-11) (July 10, 2007)"
2008D,2008,D,Clinton,Nydia Velazquez,U.S. Representative,,NY,12,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Nydia Velazquez (NY-12) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Carolyn Maloney,U.S. Representative,,NY,14,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Carolyn Maloney (NY-14) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Charles Rangel,U.S. Representative,,NY,15,"March 4, 2007 ""Fox News Sunday""",,,,,TRUE,"U.S. Rep. Charles Rangel (NY-15) (March 4, 2007 ""Fox News Sunday"")"
2008D,2008,D,Clinton,Jose Serrano,U.S. Representative,,NY,16,"Dec. 13, 2006 Daily News",,,,,TRUE,"U.S. Rep. Jose Serrano (NY-16) (Dec. 13, 2006 Daily News)"
2008D,2008,D,Clinton,Eliot Engel,U.S. Representative,,NY,17,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Eliot Engel (NY-17) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Nita Lowey,U.S. Representative,,NY,18,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Nita Lowey (NY-18) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,John Hall,U.S. Representative,,NY,19,9-Apr-07,,,,,TRUE,"U.S. Rep. John Hall (NY-19) (April 9, 2007)"
2008D,2008,D,Clinton,Kirsten Gillibrand,U.S. Representative,,NY,20,,,,,,TRUE,U.S. Rep. Kirsten Gillibrand (NY-20)
2008D,2008,D,Clinton,Michael McNulty,U.S. Representative,,NY,21,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Michael McNulty (NY-21) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Maurice Hinchey,U.S. Representative,,NY,22,25-May-07,,,,,TRUE,"U.S. Rep. Maurice Hinchey (NY-22)(May 25, 2007)"
2008D,2008,D,Clinton,Michael Arcuri,U.S. Representative,,NY,24,"Jan. 20, 2007",,,,,TRUE,"U.S. Rep. Michael Arcuri (NY-24) (Jan. 20, 2007)"
2008D,2008,D,Clinton,Brian Higgins,U.S. Representative,,NY,27,"Dec. 8, 2006 Daily News",,,,,TRUE,"U.S. Rep. Brian Higgins (NY-27) (Dec. 8, 2006 Daily News)"
2008D,2008,D,Clinton,Louise Slaughter,U.S. Representative,,NY,28,,,,,,TRUE,U.S. Rep. Louise Slaughter (NY-28)
2008D,2008,D,Clinton,Stephanie Tubbs Jones,U.S. Representative,,OH,11,,support for presidential run goes back several years,,,,TRUE,U.S. Rep. Stephanie Tubbs Jones (OH-11) (support for presidential run goes back several years)
2008D,2008,D,Clinton,Darlene Hooley,U.S. Representative,,OR,5,"Aug. 6, 2007",,,,,TRUE,"U.S. Rep. Darlene Hooley (OR-5) (Aug. 6, 2007)"
2008D,2008,D,Clinton,Joe Sestak,U.S. Representative,,PA,7,25-May-07,,,,,TRUE,"U.S. Rep. Joe Sestak (PA-7) (May 25, 2007)"
2008D,2008,D,Clinton,Allyson Schwartz,U.S. Representative,,PA,13,"Mar. 19, 2007",,,,,TRUE,"U.S. Rep. Allyson Schwartz (PA-13) (Mar. 19, 2007)"
2008D,2008,D,Clinton,Jim Langevin,U.S. Representative,,RI,2,1-Jun-07,,,,,TRUE,"U.S. Rep. Jim Langevin (RI-2) (June 1, 2007)"
2008D,2008,D,Clinton,Ruben Hinojosa,U.S. Representative,,TX,15,"formally announced June 15, 2007",known earlier,,,,TRUE,"U.S. Rep. Ruben Hinojosa (TX-15) (formally announced June 15, 2007; known earlier)"
2008D,2008,D,Clinton,Silvestre Reyes,U.S. Representative,,TX,16,"Jan. 18, 2008",previously backed Richardson,,,,TRUE,"U.S. Rep. Silvestre Reyes (TX-16) (Jan. 18, 2008; previously backed Richardson)"
2008D,2008,D,Clinton,Sheila Jackson Lee,U.S. Representative,,TX,18,14-May-07,,,,,TRUE,"U.S. Rep. Sheila Jackson Lee (TX-18) (May 14, 2007)"
2008D,2008,D,Clinton,Solomon Ortiz,U.S. Representative,,TX,27,"Feb. 1, 2008",previously backed Richardson,,,,TRUE,"U.S. Rep. Solomon Ortiz (TX-27) (Feb. 1, 2008; previously backed Richardson)"
2008D,2008,D,Clinton,Henry Cuellar,U.S. Representative,,TX,28,15-Jun-07,,,,,TRUE,"U.S. Rep. Henry Cuellar (TX-28) (June 15, 2007)"
2008D,2008,D,Clinton,Gene Green,U.S. Representative,,TX,29,"Feb. 1, 2008",previously backed Richardson,,,,TRUE,"U.S. Rep. Gene Green (TX-29) (Feb. 1, 2008; previously backed Richardson)"
2008D,2008,D,Clinton,Jay Inslee,U.S. Representative,,WA,1,21-Jun-07,,,,,TRUE,"U.S. Rep. Jay Inslee (WA-1) (June 21, 2007)"
2008D,2008,D,Clinton,Tammy Baldwin,U.S. Representative,,WI,2,"Aug. 2, 2007",,,,,TRUE,"U.S. Rep. Tammy Baldwin (WI-2) (Aug. 2, 2007)"
2008D,2008,D,Clinton,Donna M. Christensen,Delegate to Congress,,USVI,,"Sept. 16, 2007",,,,,FALSE,"Delegate to Congress Donna M. Christensen (USVI) (Sept. 16, 2007)"
2008D,2008,D,Obama,Janet Napolitano,Governor,,AZ,,"Jan. 11, 2008",,,,,TRUE,"Gov. Janet Napolitano (AZ) (Jan. 11, 2008)"
2008D,2008,D,Obama,Rod Blagojevich,Governor,,IL,,"Feb. 10, 2007",,,,http://p2008.org/cands08/endorse/endrb021007.html,TRUE,"Gov. Rod Blagojevich (IL) (Feb. 10, 2007) +"
2008D,2008,D,Obama,Kathleen Sebelius,Governor,,KS,,"Jan. 29, 2008",,,,,TRUE,"Gov. Kathleen Sebelius (KS) (Jan. 29, 2008)"
2008D,2008,D,Obama,Deval Patrick,Governor,,MA,,"reported Oct. 17, 2007",event Oct. 23,,,,TRUE,"Gov. Deval Patrick (MA) (reported Oct. 17, 2007; event Oct. 23)"
2008D,2008,D,Obama,Tim Kaine,Governor,,VA,,"Feb. 17, 2007",,,,,TRUE,"Gov. Tim Kaine (VA) (Feb. 17, 2007)"
2008D,2008,D,Obama,Jim Doyle,Governor,,WI,,"Jan. 5, 2008",,,,,TRUE,"Gov. Jim Doyle (WI) (Jan. 5, 2008)"
2008D,2008,D,Obama,Dick Durbin,U.S. Senator,,IL,,,"in Nov. 2006 Durbin posted a ""Run, Barack, Run!"" petition on his website",,,http://p2008.org/obama/durbinpetition1106.html,TRUE,"U.S. Sen. Dick Durbin (IL) (in Nov. 2006 Durbin posted a ""Run, Barack, Run!"" petition on his website)"
2008D,2008,D,Obama,Ted Kennedy,U.S. Senator,,MA,,"Jan. 28, 2008",,,,http://p2008.org/cands08/endorse/kennedy012808sp.html,TRUE,"U.S. Sen. Ted Kennedy (MA) (Jan. 28, 2008) +"
2008D,2008,D,Obama,John Kerry,U.S. Senator,,MA,,"Jan. 10, 2008",,,,,TRUE,"U.S. Sen. John Kerry (MA) (Jan. 10, 2008)"
2008D,2008,D,Obama,Claire McCaskill,U.S. Senator,,MO,,"Jan. 13, 2008",,,,,TRUE,"U.S. Sen. Claire McCaskill (MO) (Jan. 13, 2008)"
2008D,2008,D,Obama,Ben Nelson,U.S. Senator,,NE,,"Jan. 12, 2008",,,,,TRUE,"U.S. Sen. Ben Nelson (NE) (Jan. 12, 2008)"
2008D,2008,D,Obama,Kent Conrad,U.S. Senator,,ND,,"Dec. 29, 2007",,,,,TRUE,"U.S. Sen. Kent Conrad (ND) (Dec. 29, 2007)"
2008D,2008,D,Obama,Tim Johnson,U.S. Senator,,SD,,"Jan. 9, 2008",,,,,TRUE,"U.S. Sen. Tim Johnson (SD) (Jan. 9, 2008)"
2008D,2008,D,Obama,Patrick Leahy,U.S. Senator,,VT,,"Jan. 17, 2008",,,,,TRUE,"U.S. Sen. Patrick Leahy (VT) (Jan. 17, 2008)"
2008D,2008,D,Biden,Artur Davis,U.S. Representative,,AL,7,"Jan. 16, 2007",,,,,TRUE,"U.S. Rep. Artur Davis (AL-7) (Jan. 16, 2007)"
2008D,2008,D,Biden,Raul Grijalva,U.S. Representative,,AZ,7,"Jan. 28, 2008",switched from Edwards to Obama,from,Edwards to Obama,,TRUE,"U.S. Rep. Raul Grijalva (AZ-7) (Jan. 28, 2008; switched from Edwards to Obama)"
2008D,2008,D,Biden,George Miller,U.S. Representative,,CA,7,"Jan. 18, 2008",,,,,TRUE,"U.S. Rep. George Miller (CA-7) (Jan. 18, 2008)"
